ArticleId:start:stop, Happiness, HarmVirtue, HarmVice, FairnessVirtue, FairnessVice, IngroupVirtue, IngroupVice, AuthorityVirtue, AuthorityVice, PurityVirtue, PurityVice, MoralityGeneral, bias_count, assertives_count, factives_count, hedges_count, implicatives_count, report_verbs_count, positive_op_count, negative_op_count, wneg_count, wpos_count, wneu_count, sneg_count, spos_count, sneu_count, TTR,vad_neg,vad_neu,vad_pos,FKE,SMOG,stop,wordlen,WC,quotes,Exclaim,AllPunc,allcaps,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,WP$,WRB,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,avg_word_sim,avg_sent_sim,x_y,x_2,y_2,PropagandaTechnique
703821117:3483:3500,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,1,0.531,0.469,0,0.72,3,0.5,5.5,4,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231348105,0.655913929,0.17053385,0.24280211,0.483494461,Loaded_Language
703821117:11087:11105,4.393333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,1,0.524,0.476,0,5.84,6.872983346,0.2,3.5,5,0,0,20,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240440213,0.655913929,0.177235924,1.756029359,0.483494461,"Name_Calling,Labeling"
703821117:11655:11672,4.35,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0.792,0.208,0,20.59,8.477225575,0,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0.69331191,0.655913929,0.51106167,3.10511769,0.483494461,Loaded_Language
703821117:12003:12039,4.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,1,0.429,0.39,0.182,14.68,12.48683298,0.2,7.25,5,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,20,0,20,0,40,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388987195,0.655913929,0.233049647,0.071728579,0.392970544,"Name_Calling,Labeling"
703821117:12349:12364,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,43.8,8.477225575,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944935977,0.655913929,1.165248236,3.552350865,0.392970544,"Exaggeration,Minimisation"
703821117:14142:14159,4.07,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0.5,0,0,1,1,0,0,8.79,8.477225575,0,7.5,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.128226387,0.655913929,0.786145572,0.336821556,0.457039329,Loaded_Language
703821117:16781:16835,5.784,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0,0.1,0,1,0,0.687,0.313,6.01,10.74596669,0.5,6.2,10,0,0,0,0,0.1,0.1,0.1,0,0,0.2,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.58144556,0.655913929,0.40514994,0.431125541,0.457039329,Loaded_Language
703821117:17552:17689,5.225333333,0,0.041666667,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0.041666667,0,0,0.041666667,0,0,0,0.041666667,0,0,0,0.875,0.252,0.677,0.071,10.9783,8.477225575,0.375,5.733333333,24,0,0,0,0.041666667,0.041666667,0,0.083333333,0,0,0.083333333,0,0,0,0,0.041666667,0.041666667,0,0.416666667,0,0,0,0.041666667,0,0,0,0,0,0,0.083333333,0,0,0,0.083333333,0,0.041666667,0,0,0.041666667,0,0,37.5,8.333333333,4.166666667,0,0,0,0,4.166666667,4.166666667,8.333333333,8.333333333,4.166666667,0,4.166666667,0,0,12.5,4.166666667,0,0,0,0,8.333333333,0,0,0,4.166666667,0,4.166666667,0,4.166666667,0,12.5,0,4.166666667,4.166666667,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,8.333333333,4.166666667,4.166666667,0,4.166666667,4.166666667,0,0,0,0,4.166666667,0,0,0,0.541242171,0.655913929,0.377136309,2.038339092,0.457039329,Appeal_to_fear-prejudice
703821117:179:237,5.283333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0.090909091,0,0.090909091,0,1,0,1,0,7.19,10.74596669,0.454545455,5.5,11,0,0,9.090909091,0,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,54.54545455,0,0,0,0,0,0,0,0,9.090909091,0,0,0,0,0,9.090909091,9.090909091,9.090909091,0,9.090909091,9.090909091,0,0,0,0,0,0,0,0,0,0,0,27.27272727,0,0,0,9.090909091,9.090909091,0,9.090909091,0,0,0,0,0,0,0,0,0,0,9.090909091,0,0,9.090909091,0,0,0,0,0,0,0,0,0,0,1.500225161,0.655913929,1.045353469,5.463123762,0.457039329,"Exaggeration,Minimisation"
703821117:114:174,4.852,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1,0.239,0.761,0,14.08,13.95445115,0.25,7.833333333,8,0,0,0,0.125,0,0,0.25,0,0,0.125,0.125,0,0,0,0,0.375,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62040901,0.655913929,1.292034193,1.172619513,0.522993404,Causal_Oversimplification
703821117:472:532,6.053333333,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.9,0,0.763,0.237,7.19,8.477225575,0.4,6.5,10,0,0,0,0.1,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,10,0,0,10,0,0,20,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,10,0,0,0,0,0,0,0,0,2.171708837,0.655913929,1.731613474,1.567356398,0.522993404,Flag-Waving
703821117:833:882,5.58,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.28,3,0.333333333,4.833333333,9,0,0,11.11111111,0,0,0.125,0.125,0,0,0.25,0.125,0,0,0,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,0,0,0,0,0,11.11111111,11.11111111,0,11.11111111,0,0,0,11.11111111,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,22.22222222,11.11111111,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696350744,0.655913929,2.149937044,2.655713914,0.522993404,Flag-Waving
703821117:2475:2525,5.0125,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21.76,12.48683298,0,5.625,8,0,0,37.5,0,0,0,0,0,0,0,0.8,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.162314773,0.655913929,1.724123111,4.526395248,0.522993404,"Name_Calling,Labeling"
703821117:3368:3384,6.213333333,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1,0,0.334,0.666,5.2467,3,0.25,4.333333333,4,0,0,25,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,25,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,6.678306426,0.655913929,5.324952034,16.53223641,0.522993404,"Exaggeration,Minimisation"
703821117:3519:3572,5.28,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,1,0,0.612,0.388,15.7971,12.48683298,0.25,6.833333333,8,0,0,12.5,0,0.142857143,0,0.142857143,0,0,0,0.285714286,0,0,0,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.464839237,0.655913929,2.762691851,25.37643868,0.522993404,"Exaggeration,Minimisation"
703821117:3893:3976,5.4,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.125,0,0,0.0625,0,0,0.125,0,1,0.302,0.495,0.203,10.3569,13.95445115,0.25,4.916666667,16,0,0,6.25,0.125,0.076923077,0,0.153846154,0,0,0.076923077,0.153846154,0,0,0,0,0.153846154,0,0.153846154,0,0,0,0,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,6.25,6.25,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,1.882748149,0.655913929,1.501210478,9.130753431,0.522993404,"Exaggeration,Minimisation"
703821117:5022:5080,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0.1,0,0.875,0.182,0.496,0.322,9.655,13.95445115,0.4,6.666666667,10,0,0,20,0,0.125,0,0.25,0,0,0.125,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.845064962,0.655913929,2.268514424,148.3458343,0.522993404,"Exaggeration,Minimisation"
703821117:5281:5374,5.305,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0.052631579,0,0.052631579,0,0.052631579,0,0,0,0,0.105263158,0,0,0,0.933333333,0,1,0,5.4283,9.708203932,0.315789474,4.692307692,19,0,0,21.05263158,0,0.066666667,0.066666667,0,0.066666667,0,0,0.133333333,0,0,0,0.066666667,0.133333333,0.066666667,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0,0,0,0.066666667,0,0,0,0.133333333,0,0,0,0,0,0,0,42.10526316,0,0,0,0,0,0,0,0,0,15.78947368,15.78947368,0,0,0,5.263157895,5.263157895,5.263157895,0,5.263157895,5.263157895,0,0,0,0,0,0,0,0,0,0,0,15.78947368,5.263157895,0,5.263157895,0,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12513491,0.655913929,1.694477722,29.57371557,0.522993404,Causal_Oversimplification
703821117:6445:6453,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-8.91,3,0.5,4,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25437779,0.655913929,16.14984149,172.7515497,0.522993404,"Name_Calling,Labeling"
703821117:6520:6610,5.044444444,0,0,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,1,0,1.5425,9.708203932,0.388888889,4.909090909,18,0,0,11.11111111,0,0.0625,0,0.3125,0,0,0.0625,0.125,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,61.11111111,5.555555556,0,0,0,0,0,0,5.555555556,16.66666667,5.555555556,5.555555556,5.555555556,0,0,0,5.555555556,5.555555556,0,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,5.555555556,0,5.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555555556,0,0,0,0,0,0,0,0,2.353780126,0.655913929,1.876788136,201.0373124,0.522993404,Causal_Oversimplification
703821117:6620:6637,5.12,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,1,0,1,0,5.2467,8.477225575,0.333333333,6,3,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,15.86731907,0.655913929,12.65181732,216.9624714,0.522993404,"Exaggeration,Minimisation"
703821117:7264:7315,5.443333333,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0,0.777777778,0,1,0,4.9644,3,0.4,5.5,10,0,0,10,0,0,0,0.222222222,0,0,0,0.111111111,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0,0,0.111111111,0,0,0,0,0.222222222,0,0,0,0.111111111,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,20,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,5.118935395,0.655913929,4.081586514,113.6134326,0.522993404,Flag-Waving
703821117:7674:7693,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26.49,8.477225575,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.79633686,0.655913929,20.56872621,1738.692194,0.522993404,Loaded_Language
703821117:10469:10572,5.645714286,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0.111111111,0,0,0,0,0,0.055555556,0.111111111,0,0,0.055555556,1,0,1,0,9.14,10.74596669,0.222222222,5.285714286,18,0,0,16.66666667,0,0,0,0,0,0,0.066666667,0.066666667,0.066666667,0,0,0.066666667,0.066666667,0.133333333,0.066666667,0,0,0,0.066666667,0,0.133333333,0,0,0,0,0.066666667,0,0,0,0.066666667,0,0,0,0.133333333,0,0,0,33.33333333,5.555555556,5.555555556,0,0,0,0,5.555555556,0,0,16.66666667,11.11111111,0,11.11111111,5.555555556,5.555555556,5.555555556,0,0,5.555555556,0,0,11.11111111,0,0,0,0,0,0,0,0,0,16.66666667,5.555555556,5.555555556,5.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555555556,5.555555556,0,0,5.555555556,5.555555556,0,0,0,0,0,0,0,0,3.260235695,0.655913929,2.599551082,185.0757425,0.522993404,Doubt
703821117:10572:10681,5.251111111,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0.045454545,0,0,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0,0.952380952,0.235,0.622,0.143,7.7714,8.477225575,0.545454545,5.3,22,0,0,4.545454545,0,0.047619048,0,0,0,0,0.142857143,0.095238095,0,0,0,0.047619048,0.095238095,0.047619048,0.047619048,0,0,0,0.142857143,0.047619048,0,0,0,0,0,0.047619048,0,0,0,0.095238095,0,0,0,0,0.095238095,0,0.047619048,59.09090909,22.72727273,13.63636364,0,0,0,13.63636364,0,9.090909091,0,18.18181818,13.63636364,0,9.090909091,4.545454545,0,13.63636364,4.545454545,0,4.545454545,0,0,18.18181818,0,0,0,4.545454545,4.545454545,0,0,0,0,9.090909091,0,0,4.545454545,0,0,0,0,4.545454545,0,0,0,0,0,0,0,0,0,4.545454545,4.545454545,0,0,0,0,0,0,0,0,0,0,0,0,3.067564756,0.655913929,2.445924781,266.209941,0.522993404,Whataboutism
703821117:10697:10806,5.354285714,0,0,0,0,0,0,0,0,0,0,0,0.315789474,0,0,0.052631579,0,0.105263158,0.105263158,0.052631579,0,0.052631579,0.105263158,0,0.052631579,0,1,0.136,0.62,0.244,9.7856,8.477225575,0.263157895,5.428571429,19,0,0,5.263157895,0.052631579,0,0.055555556,0,0,0,0.111111111,0.222222222,0,0,0,0,0.111111111,0,0.222222222,0,0,0,0.055555556,0.055555556,0,0,0,0,0,0.055555556,0,0,0,0.055555556,0.055555556,0,0,0,0,0,0,26.31578947,5.263157895,5.263157895,0,0,0,5.263157895,0,0,0,0,0,0,0,0,5.263157895,15.78947368,0,0,0,5.263157895,0,10.52631579,0,0,0,10.52631579,5.263157895,5.263157895,0,0,5.263157895,10.52631579,5.263157895,5.263157895,0,0,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,15.78947368,0,10.52631579,5.263157895,10.52631579,10.52631579,0,0,0,0,0,0,0,0,3.877321866,0.655913929,3.091585147,89.29387447,0.522993404,Doubt
703821117:10740:10765,6.46,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.25,0.5,0,0,0.25,0.5,0,0.25,0,1,0,0.253,0.747,3.67,8.477225575,0,5.5,4,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,18.8083833,0.655913929,14.99687683,415.5665173,0.522993404,"Exaggeration,Minimisation"
703821117:10860:10997,5.449333333,0,0,0,0,0,0,0,0,0,0,0,0.115384615,0,0,0.038461538,0,0,0.076923077,0,0,0.038461538,0,0,0,0,0.952380952,0,0.866,0.134,12.8355,13.95445115,0.423076923,5.6,26,0,0,11.53846154,0,0.047619048,0,0.047619048,0,0,0.142857143,0.047619048,0,0,0,0,0.238095238,0.047619048,0,0,0,0,0,0.095238095,0,0,0,0,0,0.047619048,0,0,0,0,0,0.095238095,0.047619048,0.047619048,0.047619048,0,0.047619048,34.61538462,7.692307692,0,0,0,0,0,0,7.692307692,3.846153846,3.846153846,3.846153846,0,3.846153846,0,3.846153846,15.38461538,3.846153846,0,0,0,0,23.07692308,0,0,0,3.846153846,3.846153846,0,0,0,0,7.692307692,0,0,0,0,0,0,3.846153846,0,0,0,0,0,0,0,0,0,0,7.692307692,0,7.692307692,0,0,0,0,0,0,0,0,0,0,0,3.203561908,0.655913929,2.554362201,69.89626732,0.522993404,Red_Herring
703821117:10820:10845,6.46,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.25,0.5,0,0,0.25,0.5,0,0.25,0,1,0,0.253,0.747,3.67,8.477225575,0,5.5,4,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,21.21425684,0.655913929,16.91520168,394.7632103,0.522993404,"Exaggeration,Minimisation"
703821117:11221:11328,4.236666667,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0.052631579,0,0,0.052631579,0,0.105263158,0,0,0,0.052631579,0.052631579,0,0.947368421,0.283,0.717,0,9.8305,12.48683298,0.368421053,6.083333333,19,0,0,0,0,0,0,0.052631579,0,0,0.210526316,0.052631579,0,0,0,0,0.157894737,0,0.157894737,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0.052631579,0.105263158,0.052631579,0.052631579,0,0,0,0,36.84210526,5.263157895,0,0,0,0,0,0,5.263157895,5.263157895,0,0,0,0,0,0,26.31578947,0,0,0,0,0,0,0,0,0,5.263157895,0,5.263157895,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52631579,0,10.52631579,0,5.263157895,5.263157895,0,0,0,0,0,0,0,0,4.730569773,0.655913929,3.771922929,157.4465244,0.522993404,Doubt
703821117:12149:12243,5.68,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0.125,0,0,0.0625,0,0,0,0,0.928571429,0,0.807,0.193,10.7133,12.48683298,0.4375,6.444444444,16,0,0,0,0,0.071428571,0,0.071428571,0,0,0.142857143,0.071428571,0,0,0,0,0.142857143,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.071428571,0.071428571,0.071428571,0,0.142857143,43.75,12.5,0,0,0,0,0,0,12.5,6.25,6.25,6.25,0,6.25,0,6.25,12.5,6.25,0,0,0,0,25,0,0,0,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,5.9734206,0.655913929,4.762910856,390.9030508,0.522993404,Red_Herring
703821117:12149:12243,5.68,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0.125,0,0,0.0625,0,0,0,0,0.928571429,0,0.807,0.193,10.7133,12.48683298,0.4375,6.444444444,16,0,0,0,0,0.071428571,0,0.071428571,0,0,0.142857143,0.071428571,0,0,0,0,0.142857143,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.071428571,0.071428571,0.071428571,0,0.142857143,43.75,12.5,0,0,0,0,0,0,12.5,6.25,6.25,6.25,0,6.25,0,6.25,12.5,6.25,0,0,0,0,25,0,0,0,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.329289595,0.655913929,5.120409945,1.795141811,0.530635888,Repetition
703821117:13152:13167,5.313333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.79,8.477225575,0,4.666666667,3,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.91843484,0.655913929,23.38383689,102.9846247,0.452196111,"Name_Calling,Labeling"
